episode,len_s,right_reversals,right_dur,right_move_frac,right_rev_per_10s,right_slow_frac,right_jitter,right_speed_med,left_reversals,left_dur,left_move_frac,left_rev_per_10s,left_slow_frac,left_jitter,left_speed_med
544,8.48,0,8.48,0.990521327014218,0.0,0.23696682464454977,0.0066340817944928986,0.09575770544335561,0,8.48,1.0,0.0,0.17061611374407584,0.006343221330389793,0.1357853216220779
545,19.36,0,19.36,0.8840579710144928,0.0,0.5031055900621118,0.006120520792726081,0.062351380091815636,0,19.36,0.906832298136646,0.0,0.6853002070393375,0.005657765629972153,0.03545674311278563
546,9.8,0,9.8,0.9959016393442623,0.0,0.21311475409836064,0.007135480693059818,0.1493966285195952,0,9.8,0.9836065573770492,0.0,0.13524590163934427,0.00753185385615608,0.17096820525446732
547,22.6,0,22.6,0.7606382978723404,0.0,0.4769503546099291,0.0068763183050841205,0.09117610801164491,0,22.6,0.6028368794326241,0.0,0.700354609929078,0.006563558043673768,0.04773532899304116
548,40.64,0,40.64,0.9812807881773399,0.0,0.19113300492610838,0.006902675480260014,0.1386528464757949,0,40.64,0.9773399014778326,0.0,0.20689655172413793,0.006657057057024916,0.12238537613672801
549,13.64,0,13.64,0.8235294117647058,0.0,0.7029411764705882,0.004369770694335651,0.030544055405055948,0,13.64,0.9411764705882353,0.0,0.5,0.00533246930461273,0.057747520323609476
550,8.76,0,8.76,1.0,0.0,0.09174311926605505,0.017020874043550332,0.27056039193343184,0,8.76,1.0,0.0,0.09174311926605505,0.016565727492895765,0.24659147317713814
551,13.24,0,13.24,0.8636363636363636,0.0,0.3393939393939394,0.010661312829809123,0.11691725408043048,0,13.24,0.8696969696969697,0.0,0.3787878787878788,0.012056734249510738,0.11755540517314307
552,16.84,0,16.84,0.9857142857142858,0.0,0.25476190476190474,0.007485826823589154,0.08258552698908529,0,16.84,1.0,0.0,0.1761904761904762,0.008687588034338757,0.09733032265293913
553,9.64,0,9.64,0.975,0.0,0.29583333333333334,0.011969727527798155,0.14097399004074188,0,9.64,0.9791666666666666,0.0,0.36666666666666664,0.008911860225214216,0.08509854619403061
554,23.64,0,23.64,0.9932203389830508,0.0,0.2627118644067797,0.007954478895516707,0.08887367729850731,0,23.64,0.9677966101694915,0.0,0.4610169491525424,0.006679750682766737,0.057987755575597044
555,8.48,0,8.48,0.995260663507109,0.0,0.33649289099526064,0.00701242163142303,0.07191705242130739,0,8.48,1.0,0.0,0.23696682464454977,0.007840056648679566,0.09818934307973382
556,37.16,0,37.16,1.0,0.0,0.12931034482758622,0.007328282816474304,0.0953294978646437,0,37.16,0.9935344827586207,0.0,0.1648706896551724,0.006890646925091752,0.10192855687455454
557,20.36,0,20.36,0.7480314960629921,0.0,0.7677165354330708,0.003746179079692491,0.022606363213710463,0,20.36,0.9625984251968503,0.0,0.4448818897637795,0.00568899676489063,0.06401369808092174
558,8.84,0,8.84,1.0,0.0,0.12727272727272726,0.006485905610849533,0.1799791646680434,0,8.84,0.9863636363636363,0.0,0.10454545454545454,0.00721829570373499,0.18267723367531893
559,8.0,0,8.0,1.0,0.0,0.09045226130653267,0.011389051255241927,0.1952753110916658,1,8.0,1.0,1.25,0.1306532663316583,0.011655255334473362,0.1976578952740193
560,9.32,0,9.32,0.9956896551724138,0.0,0.2974137931034483,0.007309821610608756,0.08248295436909697,0,9.32,1.0,0.0,0.2629310344827586,0.007084844560953204,0.12306027672093736
561,15.4,0,15.4,0.984375,0.0,0.21354166666666666,0.010634181028019477,0.1449353524136754,0,15.4,0.9817708333333334,0.0,0.3671875,0.010572374781243597,0.07015399866618573
562,10.0,0,10.0,0.9598393574297188,0.0,0.23694779116465864,0.00745904300202611,0.15671175476763705,0,10.0,0.9236947791164659,0.0,0.18473895582329317,0.007139187841793246,0.17372032675932464
563,10.56,0,10.56,0.9543726235741445,0.0,0.34220532319391633,0.009017686275329003,0.1666086463801651,0,10.56,0.9581749049429658,0.0,0.39543726235741444,0.007316761975883419,0.09462317542471901
564,25.32,0,25.32,0.9889240506329114,0.0,0.2120253164556962,0.006722835767648478,0.12554736254892787,0,25.32,0.9873417721518988,0.0,0.3180379746835443,0.006148143753225954,0.08944893589186442
565,9.48,0,9.48,0.9830508474576272,0.0,0.3177966101694915,0.00738063656740847,0.07342762993532481,0,9.48,0.9872881355932204,0.0,0.2245762711864407,0.007244236028450776,0.1394046250981339
566,28.32,1,28.32,0.9321074964639321,0.3531073446327684,0.2531824611032532,0.009722146750260813,0.15209926967525264,2,28.32,0.9801980198019802,0.7062146892655368,0.19377652050919378,0.010112371695553625,0.14497526762871693
567,20.8,0,20.8,0.9364161849710982,0.0,0.7572254335260116,0.004463927203598537,0.028628780724485305,0,20.8,0.9190751445086706,0.0,0.47398843930635837,0.006504426088950794,0.05872334886930016
568,9.8,0,9.8,0.9877049180327869,0.0,0.1557377049180328,0.008259759249733824,0.157861326654525,0,9.8,1.0,0.0,0.12295081967213115,0.008872364246816103,0.17548114860941244
569,13.04,0,13.04,0.9661538461538461,0.0,0.3723076923076923,0.010462991876036077,0.10633228116082,1,13.04,0.963076923076923,0.7668711656441719,0.41846153846153844,0.01008994391922804,0.09540122523381633
570,7.68,0,7.68,0.9895287958115183,0.0,0.31413612565445026,0.0077729407094831926,0.09257628903321277,0,7.68,1.0,0.0,0.18324607329842932,0.008116374010804266,0.15263296727821574
571,11.12,0,11.12,0.9602888086642599,0.0,0.30685920577617326,0.007403567088454185,0.10064129496885296,0,11.12,0.9494584837545126,0.0,0.30685920577617326,0.007822079227434392,0.17457929647182693
572,13.28,0,13.28,0.9425981873111783,0.0,0.48338368580060426,0.007414888260084233,0.06055053778390085,0,13.28,0.8882175226586103,0.0,0.6072507552870091,0.005584709514332468,0.043765324197134095
573,9.48,0,9.48,1.0,0.0,0.0847457627118644,0.01469658953935328,0.2743909583299921,0,9.48,1.0,0.0,0.0635593220338983,0.012569608184411041,0.2460939524217372
574,42.2,0,42.2,0.9620493358633776,0.0,0.23908918406072105,0.007671003670274721,0.1464822145649778,1,42.2,0.959203036053131,0.23696682464454974,0.32732447817836813,0.0075956434017590375,0.09054301981533025
575,9.32,0,9.32,0.9870689655172413,0.0,0.17672413793103448,0.007549649340299169,0.20847290733629992,0,9.32,0.9956896551724138,0.0,0.1810344827586207,0.00727593890293653,0.2173478815454206
576,8.76,0,8.76,0.9862385321100917,0.0,0.1926605504587156,0.006524850621182637,0.12845085618580512,0,8.76,0.9908256880733946,0.0,0.1559633027522936,0.006674897780356356,0.13727812135728915
577,22.88,0,22.88,0.9982486865148862,0.0,0.19089316987740806,0.007466048153162957,0.13869560090708766,0,22.88,0.9824868651488616,0.0,0.2591943957968476,0.0064310449016882695,0.11355701839391345
578,10.8,0,10.8,0.9405204460966543,0.0,0.3345724907063197,0.007166704389317356,0.17535001138054307,0,10.8,0.9553903345724907,0.0,0.36059479553903345,0.005346998531632363,0.08513155766207937
579,20.48,0,20.48,0.949119373776908,0.0,0.8003913894324853,0.004907382018013727,0.028504745401209945,0,20.48,0.9119373776908023,0.0,0.3835616438356164,0.006767105861314785,0.06992574060908358
580,21.64,1,21.64,0.9555555555555556,0.4621072088724584,0.31296296296296294,0.00690675339971431,0.07957819783607645,0,21.64,0.9777777777777777,0.0,0.4462962962962963,0.00711490208197842,0.05948395508461979
581,10.4,1,10.4,0.9922779922779923,0.9615384615384615,0.18146718146718147,0.007505713839402762,0.13264530321338652,1,10.4,0.9884169884169884,0.9615384615384615,0.14671814671814673,0.007333136944863151,0.1494848593112419
582,39.0,0,39.0,0.9907597535934292,0.0,0.15811088295687886,0.008713680372336455,0.14479499310080254,0,39.0,0.9907597535934292,0.0,0.1375770020533881,0.008783733805229323,0.13468960467733496
583,9.76,0,9.76,0.9753086419753086,0.0,0.3497942386831276,0.006449349162810674,0.08534701555901979,0,9.76,1.0,0.0,0.2716049382716049,0.0070224520236592735,0.08717747877411695
584,13.0,0,13.0,0.9166666666666666,0.0,0.3765432098765432,0.005790978288959229,0.08835591039355233,0,13.0,0.9722222222222222,0.0,0.6851851851851852,0.004997934878548781,0.03403190178428287
585,12.96,0,12.96,1.0,0.0,0.13003095975232198,0.012105680552277388,0.20917554645563602,0,12.96,1.0,0.0,0.1826625386996904,0.01214985866221064,0.16345199492374315
586,11.36,0,11.36,0.9858657243816255,0.0,0.392226148409894,0.006079307195234334,0.09307854668835212,0,11.36,0.9187279151943463,0.0,0.2968197879858657,0.006924983082019013,0.1781323404919891
587,17.6,0,17.6,0.9886104783599089,0.0,0.23006833712984054,0.006809662821007496,0.08304014147436511,0,17.6,0.9908883826879271,0.0,0.2164009111617312,0.009749885705682634,0.09660403759588718
588,9.96,0,9.96,0.9919354838709677,0.0,0.29838709677419356,0.006663480894724735,0.08681618630962326,0,9.96,0.9879032258064516,0.0,0.28225806451612906,0.007267626030873381,0.10516554779311603
589,9.56,0,9.56,0.9915966386554622,0.0,0.14705882352941177,0.00852289067336262,0.1714382782705235,0,9.56,0.9873949579831933,0.0,0.07983193277310924,0.008553572122292446,0.17728798408645038
590,10.84,0,10.84,1.0,0.0,0.13333333333333333,0.014951137539524994,0.19986477228448488,0,10.84,0.9962962962962963,0.0,0.1259259259259259,0.013727506132482168,0.17131822574913733
591,8.52,0,8.52,1.0,0.0,0.44339622641509435,0.0065132675600226165,0.06184832468878561,0,8.52,0.9858490566037735,0.0,0.25,0.007085869751585963,0.13729155473765756
592,11.12,0,11.12,0.9494584837545126,0.0,0.2490974729241877,0.007439581818662394,0.18960685362199517,0,11.12,0.9386281588447654,0.0,0.33212996389891697,0.006084073665836242,0.13295384363696383
593,15.28,0,15.28,0.994750656167979,0.0,0.2335958005249344,0.009604153088634977,0.17426409345131086,0,15.28,0.994750656167979,0.0,0.3123359580052493,0.008121028980686725,0.08549034414665042
594,10.8,0,10.8,0.9814126394052045,0.0,0.22304832713754646,0.00685190168523236,0.16414375757105948,0,10.8,0.9925650557620818,0.0,0.17843866171003717,0.006771792421367106,0.1614645573075239
595,31.76,0,31.76,0.9949558638083228,0.0,0.17654476670870115,0.00832593762489963,0.12326660628661552,0,31.76,0.9886506935687264,0.0,0.1626733921815889,0.008356143165107244,0.1384748384229239
596,8.04,0,8.04,0.98,0.0,0.34,0.00802041137696564,0.07901227187301438,0,8.04,0.99,0.0,0.18,0.008964521168048876,0.13043568511054252
597,9.64,0,9.64,1.0,0.0,0.12916666666666668,0.00756093586470868,0.19991097060815788,0,9.64,0.9916666666666667,0.0,0.07083333333333333,0.007284998339628197,0.21057771582230467
598,22.76,0,22.76,0.954225352112676,0.0,0.25,0.007074178418430629,0.11893805316083317,0,22.76,0.9559859154929577,0.0,0.43661971830985913,0.005755845231715509,0.07231780188004783
599,10.08,0,10.08,0.9960159362549801,0.0,0.06772908366533864,0.014635889889245468,0.2605306021160858,0,10.08,1.0,0.0,0.04780876494023904,0.014780220560203634,0.24216180076918445
600,18.56,0,18.56,0.9114470842332614,0.0,0.8466522678185745,0.005547975047198077,0.03247761432508123,0,18.56,0.9395248380129589,0.0,0.4319654427645788,0.007967921060585028,0.06217563678225961
601,8.12,0,8.12,1.0,0.0,0.1188118811881188,0.008027219398649239,0.13630625496099052,0,8.12,0.995049504950495,0.0,0.3613861386138614,0.005371011018339631,0.07995900495000652
602,10.04,0,10.04,0.988,0.0,0.192,0.007087506943426731,0.16014385400068643,0,10.04,0.984,0.0,0.164,0.010271110482287838,0.17814562993473618
603,27.0,0,27.0,0.983679525222552,0.0,0.25667655786350146,0.00861647926214993,0.09331695518390669,0,27.0,0.9777448071216617,0.0,0.3560830860534125,0.007749198528693738,0.07795354612039078
604,38.4,0,38.4,0.9749739311783108,0.0,0.1689259645464025,0.007657522088041747,0.17247820574826708,1,38.4,0.9968717413972888,0.2604166666666667,0.1616266944734098,0.009052073998618378,0.169741480067155
605,7.96,0,7.96,0.9949494949494949,0.0,0.18181818181818182,0.010469316435066654,0.1731423739937565,0,7.96,1.0,0.0,0.22727272727272727,0.008150026227701628,0.08681676253111076
606,11.08,0,11.08,0.9855072463768116,0.0,0.33695652173913043,0.006317920592977344,0.1412302534117934,0,11.08,0.9963768115942029,0.0,0.32608695652173914,0.007199037086510869,0.14014698796187544
607,23.52,0,23.52,0.9880749574105622,0.0,0.23679727427597955,0.006544155638081085,0.11370379565140863,0,23.52,0.9676320272572402,0.0,0.4071550255536627,0.0055350094321644444,0.06954092901232652
608,15.08,0,15.08,0.9973404255319149,0.0,0.21808510638297873,0.00957891247590813,0.13820319147307486,0,15.08,0.9920212765957447,0.0,0.5026595744680851,0.007390788390529319,0.05041154847856537
609,7.72,0,7.72,0.9947916666666666,0.0,0.16145833333333334,0.009149492184145135,0.14817333445954425,0,7.72,1.0,0.0,0.234375,0.007271167479677879,0.11373606545163711
610,9.8,0,9.8,0.9918032786885246,0.0,0.1885245901639344,0.007076948239029853,0.1594860076607742,0,9.8,0.9918032786885246,0.0,0.16393442622950818,0.006890001677063338,0.15572966789212922
611,9.84,0,9.84,1.0,0.0,0.0326530612244898,0.01258098286823294,0.24192684670711487,0,9.84,0.9959183673469387,0.0,0.04897959183673469,0.01322719088373558,0.2020168813522441
612,16.56,0,16.56,0.9685230024213075,0.0,0.13075060532687652,0.007200299225001244,0.09573742719750458,0,16.56,0.9806295399515739,0.0,0.22760290556900725,0.00870237176591993,0.09565768853996551
613,19.12,0,19.12,0.9790356394129979,0.0,0.16142557651991615,0.0043625529036619365,0.14757261690322368,0,19.12,0.9790356394129979,0.0,0.26834381551362685,0.0038614711971108177,0.09662498308963509
614,17.48,0,17.48,0.9013761467889908,0.0,0.6903669724770642,0.006658952804395556,0.03134388586733206,0,17.48,0.9174311926605505,0.0,0.41284403669724773,0.006871675226063249,0.06340109463921498
615,13.16,0,13.16,0.9603658536585366,0.0,0.24085365853658536,0.012172312847197735,0.16583515552747932,0,13.16,0.9847560975609756,0.0,0.25609756097560976,0.014096627423786704,0.14408930666180714
616,55.52,1,55.52,0.9985580389329488,0.18011527377521613,0.09300648882480173,0.01005898579990652,0.1621432709193762,0,55.52,0.9459264599855803,0.0,0.17231434751261715,0.009415718175788594,0.15477721881667866
617,9.24,0,9.24,0.9652173913043478,0.0,0.32608695652173914,0.005994200293596365,0.0852869955963982,0,9.24,0.991304347826087,0.0,0.2217391304347826,0.006510378762336422,0.12323567794166403
618,9.68,0,9.68,1.0,0.0,0.14937759336099585,0.009293674557251958,0.17905972546846566,0,9.68,1.0,0.0,0.1991701244813278,0.0077463991431167955,0.19605865431970598
619,21.2,0,21.2,0.9697542533081286,0.0,0.1947069943289225,0.004814348860558304,0.13705299496561882,0,21.2,0.943289224952741,0.0,0.2608695652173913,0.004324900975482608,0.10244615887700859
620,12.12,0,12.12,0.9602649006622517,0.0,0.3841059602649007,0.005374437301851393,0.09379074492893254,0,12.12,0.9403973509933775,0.0,0.27483443708609273,0.006563590634611026,0.16040900347618825
621,14.76,0,14.76,0.967391304347826,0.0,0.29891304347826086,0.009655421975780377,0.124060956410171,0,14.76,1.0,0.0,0.2798913043478261,0.008737830292957511,0.09025524127846699
622,12.8,0,12.8,0.8463949843260188,0.0,0.6363636363636364,0.0042103259935566935,0.042266522121732125,0,12.8,0.9655172413793104,0.0,0.45768025078369906,0.005886206043691801,0.06257030423451582
623,8.36,0,8.36,0.9615384615384616,0.0,0.23557692307692307,0.008606759419652665,0.15434088493270842,0,8.36,0.9375,0.0,0.2403846153846154,0.007613562710384939,0.12919677887903092
624,10.12,0,10.12,0.9841269841269841,0.0,0.1746031746031746,0.007612558164692016,0.17927281278576368,0,10.12,0.996031746031746,0.0,0.16666666666666666,0.006617309206338148,0.18055974478982662
625,29.76,0,29.76,0.9663526244952894,0.0,0.30955585464333785,0.008198355348450629,0.08211972636912875,0,29.76,0.9878869448183042,0.0,0.38492597577388965,0.007317259080012056,0.06782327178217701
626,10.68,0,10.68,0.9398496240601504,0.0,0.30451127819548873,0.009004963102266707,0.15036105378024936,0,10.68,0.943609022556391,0.0,0.31203007518796994,0.006938277889993044,0.09118624894916359
627,18.72,0,18.72,1.0,0.0,0.18843683083511778,0.004510174041962281,0.143097919158211,0,18.72,0.9828693790149893,0.0,0.23768736616702354,0.003924728650588276,0.09507812128476849
628,8.84,0,8.84,0.95,0.0,0.2909090909090909,0.008703348497354834,0.13193354337165106,0,8.84,0.9772727272727273,0.0,0.2818181818181818,0.007896080911352577,0.10228573079239849
629,10.72,0,10.72,0.9925093632958801,0.0,0.16104868913857678,0.008490084956144553,0.14456962459268038,0,10.72,1.0,0.0,0.18352059925093633,0.009048131033258185,0.14685263203342033
630,37.84,1,37.84,0.9978835978835979,0.2642706131078224,0.09417989417989418,0.007703873129041531,0.14867188800695175,0,37.84,0.9947089947089947,0.0,0.16296296296296298,0.007335448948695741,0.13042597637914366
631,15.6,0,15.6,0.9177377892030848,0.0,0.40616966580976865,0.007306997348021309,0.07021587929806249,0,15.6,0.9434447300771208,0.0,0.6529562982005142,0.006203547909105425,0.03572898362964249
632,13.64,0,13.64,0.8588235294117647,0.0,0.6852941176470588,0.0038088446658871068,0.037382221182839084,0,13.64,0.8794117647058823,0.0,0.45588235294117646,0.005595155987506935,0.08637298413515365
633,10.8,0,10.8,0.966542750929368,0.0,0.34572490706319703,0.009506173607907497,0.11131230917352058,1,10.8,0.9628252788104089,0.9259259259259258,0.26022304832713755,0.009772960680713651,0.20214939969139517
634,23.44,0,23.44,0.976068376068376,0.0,0.2153846153846154,0.008820023919769751,0.10386250389685528,0,23.44,0.9658119658119658,0.0,0.4905982905982906,0.008579543643714918,0.05371414784056761
635,17.68,0,17.68,0.9727891156462585,0.0,0.2789115646258503,0.004167048088768992,0.09926514663887176,0,17.68,0.9795918367346939,0.0,0.1292517006802721,0.005347411976305756,0.14214138811659102
636,11.76,0,11.76,1.0,0.0,0.07508532423208192,0.013711362631086254,0.2009518904190072,0,11.76,0.9488054607508533,0.0,0.11945392491467577,0.010880001749721488,0.20163199692188427
637,23.16,0,23.16,0.9878892733564014,0.0,0.21107266435986158,0.0076802298235005145,0.13907969056036396,0,23.16,0.9809688581314879,0.0,0.39100346020761245,0.0069393392535128055,0.09221760330383988
638,8.72,1,8.72,0.9953917050691244,1.1467889908256879,0.3778801843317972,0.006660275935852387,0.06780182732647341,0,8.72,1.0,0.0,0.2073732718894009,0.007441691935110238,0.11002051530821645
639,17.4,0,17.4,0.9953917050691244,0.0,0.18433179723502305,0.00815908267049742,0.09933298999772722,0,17.4,0.9953917050691244,0.0,0.20276497695852536,0.009040946083826362,0.09153654271537909
640,10.28,0,10.28,0.97265625,0.0,0.328125,0.009584866628146293,0.11954502741641869,0,10.28,0.9609375,0.0,0.3671875,0.00792438400225352,0.09927512712448802
641,8.44,0,8.44,0.9857142857142858,0.0,0.4,0.007236838673577515,0.06488167283348857,0,8.44,1.0,0.0,0.23809523809523808,0.00883276049066218,0.13165547246349402
642,15.36,1,15.36,1.0,0.6510416666666666,0.0783289817232376,0.014225612876359173,0.18185756794944677,0,15.36,0.9973890339425587,0.0,0.20887728459530025,0.011752671107201303,0.1563869989744095
643,12.64,0,12.64,0.8666666666666667,0.0,0.4380952380952381,0.005417443401374314,0.10760557007320025,0,12.64,0.8126984126984127,0.0,0.6253968253968254,0.0037260699320609443,0.04535622174118134
644,8.96,0,8.96,0.9327354260089686,0.0,0.3632286995515695,0.005568535350123257,0.0820470010195905,0,8.96,1.0,0.0,0.28699551569506726,0.0063542225859751136,0.08465270863689335
645,17.04,0,17.04,0.9694117647058823,0.0,0.28941176470588237,0.010217985997553112,0.12040716784043586,0,17.04,0.9741176470588235,0.0,0.31058823529411766,0.009889832046121856,0.08699429632458786
646,10.48,0,10.48,0.9923371647509579,0.0,0.06130268199233716,0.014023817363896436,0.22036080882197662,0,10.48,1.0,0.0,0.09195402298850575,0.01341361137783961,0.22686799847874559
647,9.16,0,9.16,0.9780701754385965,0.0,0.2850877192982456,0.0069641524380431915,0.11806838760887318,0,9.16,0.9956140350877193,0.0,0.32894736842105265,0.006830341760202214,0.09159406101215774
648,14.12,1,14.12,0.9517045454545454,0.708215297450425,0.4318181818181818,0.006394141667226473,0.07495602018136081,0,14.12,0.9261363636363636,0.0,0.26988636363636365,0.009168859751313927,0.1575771676197361
649,20.64,0,20.64,0.9689320388349515,0.0,0.26019417475728157,0.00421236098542597,0.13525777083250703,0,20.64,0.9728155339805825,0.0,0.3572815533980582,0.004580188579683581,0.09050673259221345
650,25.6,0,25.6,0.9843505477308294,0.0,0.20970266040688576,0.008409565786432854,0.12397916804518887,0,25.6,0.9780907668231612,0.0,0.3286384976525822,0.006895194727558023,0.09314228195439275
651,8.72,0,8.72,0.9815668202764977,0.0,0.29493087557603687,0.006979578978753179,0.14271108914940694,0,8.72,0.9723502304147466,0.0,0.35023041474654376,0.006175352749735895,0.11151776878923667
652,11.8,0,11.8,0.9795918367346939,0.0,0.2925170068027211,0.008953624405546756,0.17735867045300158,0,11.8,0.9795918367346939,0.0,0.2755102040816326,0.007198896678231009,0.10848049901088838
653,19.36,0,19.36,0.94824016563147,0.0,0.5341614906832298,0.006992977263523245,0.0485020967952504,0,19.36,0.917184265010352,0.0,0.7184265010351967,0.0052516864138371705,0.03110711931602475
654,10.44,0,10.44,1.0,0.0,0.07307692307692308,0.011907775992513069,0.2431224206496227,0,10.44,1.0,0.0,0.07307692307692308,0.012696889212061082,0.23239744802704665
655,25.88,0,25.88,0.9845201238390093,0.0,0.24922600619195046,0.011583064187195072,0.11592873307755011,0,25.88,0.9798761609907121,0.0,0.4535603715170279,0.00946945308483583,0.057425777492561815
656,19.2,0,19.2,0.9937369519832986,0.0,0.22755741127348644,0.004675286073018777,0.1549987832416515,0,19.2,0.9832985386221295,0.0,0.2776617954070981,0.00532168360386194,0.09734223731800704
657,10.76,0,10.76,1.0,0.0,0.08955223880597014,0.011679109629534879,0.24375433964172255,0,10.76,0.996268656716418,0.0,0.08208955223880597,0.012140891529698269,0.22510784839119818
658,13.92,0,13.92,0.8731988472622478,0.0,0.6426512968299711,0.004613797938649915,0.04108180885232883,0,13.92,0.9250720461095101,0.0,0.39481268011527376,0.00552122730389682,0.0900200294232802
659,23.28,0,23.28,0.9862306368330465,0.0,0.25301204819277107,0.008356740987448708,0.1312052280094573,0,23.28,0.9845094664371773,0.0,0.3924268502581756,0.006772264767463591,0.08345881261164434
660,10.72,0,10.72,0.9250936329588015,0.0,0.31835205992509363,0.007539067280236569,0.10466964680880826,0,10.72,0.8913857677902621,0.0,0.36704119850187267,0.008037736895792765,0.1725721479775812
661,18.68,0,18.68,0.9849785407725322,0.0,0.27253218884120173,0.004210578831724632,0.10274946819807888,0,18.68,0.9742489270386266,0.0,0.1351931330472103,0.0058798377322439675,0.1457640832648216
662,17.24,0,17.24,0.9325581395348838,0.0,0.1813953488372093,0.006464906440427175,0.11804638678448873,0,17.24,0.9558139534883721,0.0,0.25813953488372093,0.008135789739709905,0.1010478396504906
663,11.84,0,11.84,0.9593220338983051,0.0,0.3423728813559322,0.0073155443267882,0.12869381547321587,0,11.84,0.8779661016949153,0.0,0.4406779661016949,0.004616879690351365,0.08765984528735657
664,17.44,0,17.44,0.9379310344827586,0.0,0.7333333333333333,0.0052454975378285595,0.028642328279062844,0,17.44,0.9080459770114943,0.0,0.5195402298850574,0.006654253683308337,0.05553389736422503
665,21.4,0,21.4,0.9812734082397003,0.0,0.33146067415730335,0.008286032349205101,0.09142739515753857,0,21.4,0.9812734082397003,0.0,0.3857677902621723,0.0071460271548759915,0.06543592051683304
666,14.12,0,14.12,0.9744318181818182,0.0,0.3039772727272727,0.009732095131195391,0.16322162225184222,0,14.12,1.0,0.0,0.32954545454545453,0.009282118006624695,0.08476527810425971
667,12.96,0,12.96,0.8018575851393189,0.0,0.7461300309597523,0.003967216101913984,0.031342406661275204,0,12.96,0.8390092879256966,0.0,0.43962848297213625,0.00512769607753853,0.10160923026587462
668,18.52,0,18.52,0.9891774891774892,0.0,0.20995670995670995,0.0042456570915944975,0.16358900035443813,0,18.52,0.9653679653679653,0.0,0.29653679653679654,0.004523938567234436,0.09952524574220603
669,11.92,0,11.92,0.9629629629629629,0.0,0.35353535353535354,0.007368150933751855,0.12165446829863114,0,11.92,0.9764309764309764,0.0,0.2828282828282828,0.007770299775384109,0.16025015209255403
670,10.0,0,10.0,0.9759036144578314,0.0,0.20481927710843373,0.010814755149997128,0.12919822146862253,1,10.0,1.0,1.0,0.20080321285140562,0.012192521426730142,0.20105620328807985
671,19.0,0,19.0,0.9282700421940928,0.0,0.6772151898734177,0.005859222970626059,0.034335202465994696,0,19.0,0.890295358649789,0.0,0.4388185654008439,0.0061086660256758985,0.06561026227867063
672,10.48,0,10.48,0.9578544061302682,0.0,0.21839080459770116,0.007579539985727342,0.16745853591177046,0,10.48,0.9808429118773946,0.0,0.19157088122605365,0.007829431447474328,0.19887436999610253
673,11.4,0,11.4,0.9577464788732394,0.0,0.2852112676056338,0.008377682656624308,0.16924089299477674,0,11.4,0.9683098591549296,0.0,0.3204225352112676,0.007102110484035988,0.12130084128039112
674,13.08,0,13.08,0.8711656441717791,0.0,0.39570552147239263,0.006868343594245539,0.12116811565728483,0,13.08,0.8190184049079755,0.0,0.6840490797546013,0.004054584077534409,0.04079814335272792
675,10.76,0,10.76,1.0,0.0,0.06343283582089553,0.01567308528592678,0.2112836414420703,1,10.76,1.0,0.929368029739777,0.0708955223880597,0.015838512345434628,0.2013634789238701
676,23.84,0,23.84,0.9663865546218487,0.0,0.21680672268907564,0.006823319394706398,0.1325545731760321,0,23.84,0.9613445378151261,0.0,0.35294117647058826,0.006024952640771111,0.08582851267397706
677,10.16,0,10.16,1.0,0.0,0.1383399209486166,0.009435594970142794,0.1951712312738461,0,10.16,1.0,0.0,0.11067193675889328,0.009936421379215845,0.19238276571010507
678,21.0,1,21.0,0.9694656488549618,0.47619047619047616,0.33969465648854963,0.005333982851776214,0.12723152149175973,0,21.0,0.9866412213740458,0.0,0.33587786259541985,0.004043673825673704,0.0997032593415382
679,12.08,0,12.08,0.920265780730897,0.0,0.48172757475083056,0.006071875302977378,0.06579622903509294,0,12.08,0.9335548172757475,0.0,0.3023255813953488,0.008821865642591463,0.1654509881694043
680,15.72,0,15.72,0.9923469387755102,0.0,0.22959183673469388,0.01054526761437387,0.14703091880465444,0,15.72,0.9948979591836735,0.0,0.22704081632653061,0.009123934932208401,0.09498253198636292
681,14.8,0,14.8,0.9566395663956639,0.0,0.2140921409214092,0.011921957264307927,0.1720673161545029,0,14.8,0.9566395663956639,0.0,0.24390243902439024,0.01172810184142242,0.16522652416699166
682,16.52,0,16.52,0.9587378640776699,0.0,0.8252427184466019,0.005746426461748616,0.031017473973970814,0,16.52,0.9587378640776699,0.0,0.3155339805825243,0.007441269633696316,0.08166667702673837
683,23.52,0,23.52,0.9846678023850085,0.0,0.20272572402044292,0.007155491309283708,0.13123462953372986,0,23.52,0.9727427597955707,0.0,0.3747870528109029,0.005888709357659677,0.09849483282558451
684,8.8,0,8.8,0.9954337899543378,0.0,0.1004566210045662,0.0062659576038812245,0.18345738547221588,0,8.8,1.0,0.0,0.0684931506849315,0.006821847942347055,0.210672730603475
685,23.24,0,23.24,0.993103448275862,0.0,0.20344827586206896,0.009263862404013778,0.1107628113196121,0,23.24,0.993103448275862,0.0,0.44655172413793104,0.007437073048071494,0.05768205673462862
686,18.84,0,18.84,0.9765957446808511,0.0,0.19574468085106383,0.004182817958561989,0.1593495154933133,0,18.84,0.9829787234042553,0.0,0.2702127659574468,0.004334939506309131,0.11645869709904731
687,9.28,0,9.28,1.0,0.0,0.15584415584415584,0.008593560385721507,0.22232496614674113,0,9.28,0.987012987012987,0.0,0.16883116883116883,0.008581767203029346,0.23386255843757592
